id|industry|geography|most_common_browser|session_time_prior_month_seconds|prior_month_paid
8027211291|unknown|Esp|IE|1003|18.44759469228055
8414761215|software|Canada|Chrome|1471|83.67441541679835
0641658957|health care|Canada|Firefox|1615|87.6922457733622
9883103686|health care|Canada|Safari|805|81.254379124341
5288839831|NULL|United States|Chrome|694|77.2529436111989
2567198413|NULL|UK|Safari|2682|37.050573296152585
1392526876|N/A|US|Safari|2201|92.04906649788
4585748008|health care|UK|Safari|5433|63.94204510175204
4444633489|health care|India|Chrome|6608|63.83360524616162
2386069700|mktg agency|France|Chrome|433|64.4261228866811
7193137955|N/A|CA|Safari|4023|81.06522437723423
1458855563|n/a|USA|Chrome|613|78.3029436111989
4781277905|unknown|America|Chrome|2071|86.3289527279837
1982600088|marketing agency|Pakistan|Firefox|97|45.37
1915506345|mktg agency|France|IE|1458|75.48441541679836
8227230349|marketing agency|Canada|IE|4216|128.51042453358315
5727922247|healthcare|France|Chrome|491|37.8161228866811
5207848078|software|Canada|Chrome|664|77.5129436111989
0912239365|software|Pakistan|Safari|203|27.291471805599453
8258874224|marketing agency|Canada|Chrome|4298|129.17042453358317
5702045155|health care|United States|Safari|1467|105.64441541679835
5034902791|health care|USA|Chrome|1069|106.24759469228054
3940041765|mktg agency|CA|Firefox|2886|122.28050201102211
0459473362|software|UK|Chrome|3279|52.02213344056216
9924131460|health care|Greece|Chrome|2822|53.5105020110221
5169739518|unk|US|Safari|1039|86.78759469228055
9544035341|unknown|Esp|Chrome|480|17.346122886681098
4267941867|mktg agency|US|IE|2271|138.17906649788
4816777004|n/a|GB|Safari|1421|35.37441541679836
8649258833|Marketing Agency|CA|Firefox|249|106.31147180559945
7759762825|NULL|CA|Firefox|1413|66.24441541679836
8739818876|Marketing Agency|Spain|Chrome|459|58.436122886681105
5078041317|mktg agency|USA|IE|87|113.02
0446192710|healthcare|USA|Firefox|1492|103.57441541679836
9003090119|N/A|UK|Firefox|6448|48.34507561466481
9112450360|health care|Greece|Firefox|1869|44.91585092994046
9916038078|Marketing Agency|Canada|Firefox|665|109.9029436111989
5071837047|Marketing Agency|US|Chrome|854|125.934379124341
0583837353|healthcare|CA|Safari|1696|90.7922457733622
9069553275|unk|USA|Firefox|3844|96.8173227355399
6705868666|mktg agency|US|Chrome|1424|130.17441541679835
0444615061|marketing agency|Pakistan|Firefox|2022|69.5789527279837
9365672844|marketing agency|America|IE|5498|141.37204510175204
3350525450|unknown|America|Firefox|4443|98.7849421592915
1925233573|NULL|Canada|Chrome|2288|70.83906649788
0312181321|Marketing Agency|United States|Chrome|6099|148.70987204485147
7846834205|n/a|United States|Chrome|1272|87.05910149055313
7057106316|marketing agency|US|Chrome|254|117.70147180559945
3927179335|marketing agency|US|Chrome|6007|146.10987204485144
0651648886|health care|America|Chrome|691|100.04294361119891
7859434301|healthcare|US|Firefox|843|98.754379124341
1035465817|n/a|United Kingdom|IE|2042|37.06895272798371
3985664855|unk|US|Firefox|425|80.0061228866811
9631320948|unknown|Esp|Firefox|676|23.172943611198907
8821387430|NULL|Canada|Chrome|606|66.7229436111989
3022459180|Marketing Agency|CA|IE|1231|113.41910149055312
8750488060|health care|CA|IE|2264|98.48906649788
8040456251|Marketing Agency|USA|Safari|608|123.1529436111989
6682324217|marketing agency|Spain|Chrome|417|63.776122886681094
6285537231|software|GB|Safari|3065|49.89588722239782
7226726838|unknown|Esp|Firefox|863|24.544379124341003
1243733376|software|America|Safari|1477|106.89441541679835
0177688110|marketing agency|Canada|Safari|2672|122.83057329615258
5362466576|NULL|Canada|Firefox|5011|83.71096538021482
2881281494|n/a|United States|Safari|446|75.9661228866811
2138419502|marketing agency|USA|Chrome|5483|144.99204510175204
1276731658|unknown|US|Safari|437|80.91612288668111
7324092800|n/a|United States|Chrome|629|74.57294361119891
3941231864|healthcare|UK|Safari|644|46.192943611198906
3011135515|n/a|Canada|Chrome|2498|76.94949357461536
3312527740|NULL|America|Chrome|3809|92.6773227355399
7878947441|healthcare|USA|Firefox|2045|109.95895272798371
8021233963|health care|Spain|Chrome|463|40.3761228866811
8559232810|healthcare|America|Chrome|3427|112.11371757896164
0866076601|mktg agency|United States|Safari|3442|138.63371757896164
2234098696|unknown|CA|Chrome|229|55.87147180559945
5725141361|unk|USA|Chrome|852|78.044379124341
9635127583|marketing agency|USA|Firefox|201|120.44147180559946
1222611182|mktg agency|America|IE|500|123.1261228866811
7556989742|marketing agency|India|Chrome|3014|73.82588722239781
9602282704|healthcare|America|Safari|1849|104.71585092994046
9529339044|Marketing Agency|Esp|Chrome|1831|78.02585092994046
7470399352|software|America|Chrome|846|97.544379124341
8015206306|Marketing Agency|USA|Chrome|618|126.5329436111989
9368865156|N/A|India|Chrome|2612|34.910573296152585
7298010559|unk|India|Safari|845|20.174379124341
2487957884|health care|CA|Chrome|1872|97.78585092994047
2262878904|software|Canada|Chrome|76|68.98
1767390338|health care|Canada|Firefox|608|83.4529436111989
8224971482|unknown|America|Chrome|1068|83.85759469228054
4930149276|software|US|Chrome|1468|99.67441541679835
1689892781|healthcare|US|Chrome|663|93.9929436111989
5817137241|healthcare|Greece|Chrome|1038|43.307594692280546
6924724558|health care|Canada|Chrome|3066|99.48588722239782
5728940722|marketing agency|CA|Firefox|281|105.83147180559946
5920196863|Marketing Agency|India|Firefox|445|62.7061228866811
4902286507|Marketing Agency|USA|Chrome|2014|135.9189527279837
9193402611|n/a|Spain|IE|1660|22.672245773362196
8714408172|healthcare|CA|Chrome|1685|88.43224577336218
8922741311|n/a|USA|Firefox|1272|86.38910149055314
8860544605|marketing agency|America|Safari|1286|131.36910149055313
7070034106|n/a|Greece|Chrome|5607|36.57295829986474
7810666294|mktg agency|France|Firefox|262|59.57147180559945
4542391644|NULL|England|IE|7247|42.139179126442244
4158899139|N/A|US|Firefox|212|74.54147180559946
7968648492|health care|Canada|Chrome|1812|88.87585092994046
5598351954|health care|USA|Firefox|449|95.7861228866811
3905203269|health care|USA|Safari|1215|107.70910149055314
8519594333|marketing agency|USA|Firefox|1095|130.60759469228054
2570618651|health care|Greece|Firefox|618|34.39294361119891
7514599939|mktg agency|Greece|Chrome|274|54.67147180559945
2787924478|software|CA|Chrome|1061|84.05759469228055
2405593966|health care|United States|IE|461|96.4361228866811
0276464379|health care|France|Safari|1219|46.769101490553126
2738701978|health care|Esp|Chrome|2405|54.349493574615366
2837594859|Marketing Agency|USA|Chrome|27|109.62
8377648353|software|Canada|Firefox|8241|105.32669618283369
6196570977|software|Canada|Chrome|1461|92.03441541679835
7766020720|unknown|Pakistan|Chrome|406|16.116122886681097
0647051506|marketing agency|USA|IE|214|120.63147180559946
5000022159|software|US|Chrome|846|97.954379124341
5166714937|unk|Pakistan|Chrome|283|9.311471805599453
0326536532|marketing agency|CA|Chrome|238|100.96147180559946
3805525831|n/a|Spain|Firefox|4216|36.98042453358316
4319211733|software|CA|Chrome|23|65.47
3575710654|software|United States|Firefox|812|101.564379124341
1300756960|Marketing Agency|USA|Chrome|4631|140.03053830347946
5553898238|healthcare|India|Chrome|661|42.96294361119891
3056430893|healthcare|CA|Chrome|1258|87.47910149055312
8228219515|NULL|US|Chrome|4657|91.96053830347945
1290803373|software|USA|Safari|1496|98.85441541679836
6051267935|software|CA|Firefox|4897|98.328758248682
6121088777|healthcare|Spain|Chrome|4695|52.51053830347946
6714701916|healthcare|GB|IE|497|41.0361228866811
4645720029|healthcare|Pakistan|Chrome|1458|47.85441541679836
3166059896|marketing agency|Spain|Chrome|1046|64.43759469228056
6053004530|software|CA|Chrome|1043|80.17759469228055
2892350890|Marketing Agency|Spain|Firefox|611|62.79294361119891
6512853635|mktg agency|USA|Chrome|1250|128.64910149055314
9228969545|Marketing Agency|United Kingdom|Chrome|1650|79.52224577336219
2477923992|unknown|Esp|Firefox|874|16.304379124341004
3502350779|Marketing Agency|USA|Chrome|1069|130.97759469228055
2524998514|mktg agency|Spain|Firefox|698|63.89294361119891
7601668435|marketing agency|CA|Safari|2041|122.37895272798372
1916038326|mktg agency|Canada|Chrome|1209|111.83910149055313
0567608380|NULL|Canada|Firefox|1004|66.51759469228055
7609165919|healthcare|United States|Firefox|658|97.8829436111989
6094491775|healthcare|United States|Firefox|1437|107.18441541679836
1985732807|health care|United States|IE|4239|112.18042453358316
6821134517|Marketing Agency|Greece|Chrome|607|64.82294361119891
0084446479|mktg agency|India|Chrome|295|54.16147180559945
6891557587|software|Canada|Firefox|4816|96.30875824868201
8664695090|N/A|United States|Chrome|2079|84.3589527279837
0136940005|Marketing Agency|England|IE|1063|68.33759469228055
6001462072|mktg agency|GB|IE|2266|75.39906649788
4216051940|health care|United Kingdom|Chrome|2273|53.60906649788
4827986849|health care|Canada|Safari|229|74.14147180559945
2885562589|mktg agency|Canada|Chrome|263|104.97147180559945
3523371129|n/a|Greece|Firefox|405|12.766122886681098
9935723564|health care|United Kingdom|Chrome|259|36.78147180559945
5441750639|marketing agency|UK|IE|1880|79.09585092994047
4555643528|health care|India|Safari|2439|50.82949357461537
3846772355|Marketing Agency|USA|IE|1236|125.45910149055314
1664225280|software|France|Chrome|1608|39.7122457733622
0498255208|Marketing Agency|United States|Chrome|6451|146.7250756146648
1158983840|NULL|USA|Safari|1601|88.42224577336219
6754437262|healthcare|United States|Safari|4034|115.65522437723422
1954396142|health care|USA|Firefox|2215|113.17906649788
8558598617|healthcare|United States|Safari|3266|113.69213344056216
5890190559|mktg agency|Canada|Chrome|1295|115.21910149055313
4226109733|healthcare|Spain|Chrome|812|39.564379124341
4418097961|healthcare|Greece|Safari|2644|52.21057329615259
1235381884|unk|Spain|Chrome|499|17.4661228866811
5622735088|marketing agency|Canada|Firefox|429|110.9561228866811
7736055171|software|Greece|Safari|296|33.69147180559945
3227052586|healthcare|United States|Firefox|1849|109.87585092994046
9824615731|healthcare|CA|Chrome|296|78.34147180559945
8696315570|health care|Esp|Chrome|3263|48.43213344056216
0285550971|N/A|USA|Chrome|3852|91.22732273553991
1234928513|software|America|Chrome|818|99.754379124341
0074224897|marketing agency|United Kingdom|Chrome|3846|85.16732273553991
2155499621|mktg agency|Spain|Chrome|9412|86.92201010907891
7905883119|Marketing Agency|USA|Safari|1028|125.41759469228055
8830034526|NULL|US|Firefox|1269|84.51910149055314
4764953529|software|USA|Safari|848|102.204379124341
4345469297|healthcare|CA|Chrome|2450|96.81949357461536
6725429753|health care|Canada|IE|423|79.0461228866811
7484278833|software|US|Chrome|4640|117.62053830347946
9313158386|N/A|Esp|Firefox|5685|34.19295829986474
7000085668|marketing agency|Canada|Safari|4894|124.16875824868201
5334857656|NULL|USA|Safari|1693|86.8822457733622
7176650494|marketing agency|Canada|Firefox|680|104.2029436111989
4683038725|software|US|IE|672|98.5529436111989
2731299686|software|US|IE|247|87.77147180559946
0960637903|software|France|Firefox|3265|53.08213344056216
2857783476|Marketing Agency|Greece|Chrome|850|65.394379124341
2804586571|software|United States|IE|1883|101.90585092994046
0441694748|n/a|India|Firefox|494|18.576122886681098
0453875772|health care|UK|IE|1615|56.332245773362196
2537969148|n/a|America|Chrome|818|78.014379124341
9520961196|health care|USA|Safari|27038|130.58654885736053
6458801277|healthcare|India|Firefox|4425|57.184942159291495
5911026624|Marketing Agency|CA|IE|254|102.76147180559946
9815937100|software|Greece|Firefox|2223|48.50906649788
6168252817|Marketing Agency|CA|Safari|26|94.42
9407636132|mktg agency|USA|Firefox|652|124.1729436111989
9065718604|unk|Esp|Chrome|1256|24.079101490553132
4335679857|healthcare|UK|Chrome|633|48.382943611198904
4119254959|unk|US|Safari|277|76.64147180559947
6168583427|marketing agency|Esp|Firefox|2489|74.75949357461536
6474430282|n/a|US|Firefox|4266|93.00042453358316
6480825213|N/A|Spain|Chrome|2075|24.838952727983706
7583810372|healthcare|CA|Chrome|233|74.21147180559946
1158004677|marketing agency|USA|Chrome|2026|133.5789527279837
7923682670|marketing agency|USA|Chrome|3872|140.0973227355399
8504111877|software|US|IE|897|94.084379124341
9150441862|mktg agency|CA|Chrome|287|106.19147180559946
4026686764|Marketing Agency|America|Chrome|829|126.21437912434101
0667685244|unk|America|Chrome|417|74.1161228866811
5628621052|marketing agency|France|Chrome|606|65.32294361119891
2183374270|mktg agency|USA|Firefox|238|113.02147180559946
4785786037|Marketing Agency|Pakistan|Safari|4039|83.83522437723423
7415825180|healthcare|Canada|Chrome|1638|94.6022457733622
4794434220|health care|US|Safari|9630|120.37820298110626
5374784429|NULL|India|Chrome|5225|42.16836866004329
5186375377|unknown|USA|Chrome|1235|82.05910149055313
1331528688|Marketing Agency|India|Firefox|635|59.14294361119891
4790940476|unk|USA|Safari|678|82.9129436111989
0453481296|health care|CA|Chrome|7214|107.46917912644224
2965889082|marketing agency|Canada|Firefox|2876|117.5705020110221
3253300796|unk|US|Safari|1056|84.24759469228054
4674559031|health care|USA|Safari|6471|123.77507561466481
7509788275|health care|Canada|Chrome|1464|88.46441541679836
2398827954|unknown|India|Firefox|829|17.594379124341003
0566318413|unknown|United States|Chrome|3222|90.50213344056216
7535937083|Marketing Agency|America|Safari|5270|147.32836866004328
3394033379|software|America|Firefox|5634|115.56295829986473
0268585048|software|Canada|Chrome|13603|105.4210650459726
9147596366|health care|USA|Safari|1266|105.22910149055312
9423745096|mktg agency|GB|Chrome|616|73.3929436111989
4110019981|marketing agency|United States|Chrome|10473|147.93291913552122
9761037318|health care|US|Safari|1073|100.72759469228055
6371655329|unknown|India|Firefox|609|20.482943611198905
5423178526|Marketing Agency|United Kingdom|Chrome|656|71.1529436111989
6116374370|Marketing Agency|England|Safari|2412|78.38949357461537
6416571358|unknown|Canada|Safari|4251|75.93042453358316
7680069093|NULL|Canada|Chrome|1300|71.77910149055313
2170141165|Marketing Agency|CA|Chrome|2817|117.09050201102211
7640833677|n/a|India|Chrome|9|2.9
2123516580|health care|Canada|IE|899|81.344379124341
7974925899|unk|Canada|Chrome|498|59.2561228866811
6155820009|healthcare|Canada|Chrome|225|75.20147180559945
9883255593|health care|CA|Chrome|3814|97.93732273553991
5651469976|mktg agency|Spain|Chrome|466|65.3161228866811
6606982112|Marketing Agency|America|Firefox|284|115.90147180559946
9907614256|N/A|America|Safari|3071|94.29588722239781
0998077823|software|UK|IE|18|31.97
9305152361|mktg agency|America|Chrome|2025|131.5189527279837
1799134207|Marketing Agency|America|Firefox|1082|131.82759469228054
4048944399|marketing agency|USA|Chrome|1296|128.47910149055312
0363857032|software|CA|Safari|261|77.40147180559946
1677383300|NULL|CA|Firefox|5081|78.60096538021483
2345812005|mktg agency|Canada|Chrome|4221|125.42042453358317
2404813659|marketing agency|CA|IE|694|108.6029436111989
6148180544|marketing agency|India|Safari|498|61.0061228866811
6783614882|Marketing Agency|CA|Safari|468|110.5561228866811
8369887674|unk|CA|Firefox|443|64.8261228866811
1132511797|unk|America|IE|652|81.5329436111989
1002030897|N/A|USA|Safari|2419|89.08949357461536
6971341791|mktg agency|Pakistan|Chrome|1888|77.99585092994046
0393169979|healthcare|USA|Safari|2285|113.07906649788
2174004422|software|Canada|Firefox|652|76.13294361119891
8339293679|mktg agency|Canada|IE|1223|116.82910149055314
6059355707|marketing agency|America|Chrome|2856|132.6705020110221
8809056795|Marketing Agency|US|Safari|284|113.59147180559945
2608050295|software|CA|Chrome|1879|90.19585092994046
9457609383|marketing agency|US|Chrome|4076|137.37522437723425
5972491598|unknown|GB|Chrome|8270|52.19669618283368
5201992842|health care|Canada|Chrome|1270|85.34910149055312
4998312682|unknown|Canada|Chrome|33|51.79
4997121767|N/A|United States|Safari|4078|93.20522437723423
6637512793|marketing agency|USA|Safari|1405|130.09441541679837
3139784040|healthcare|USA|Chrome|812|101.804379124341
9296368299|unknown|Canada|Firefox|1073|70.89759469228055
9032087738|software|United States|Chrome|225|85.00147180559945
7930031994|N/A|Canada|Chrome|484|60.7561228866811
7314749664|software|US|Chrome|1818|108.41585092994046
3028501249|mktg agency|England|Chrome|250|58.14147180559945
5219291398|marketing agency|Canada|Chrome|6670|129.6936052461616
2795139472|marketing agency|Canada|IE|94|90.27
9936075777|software|US|Firefox|1485|107.75441541679837
4163289423|marketing agency|India|Chrome|4646|77.12053830347946
0899578352|software|US|Firefox|9287|121.24147601710058
4255415219|health care|Spain|IE|10099|60.488256327243256
4304818181|software|United Kingdom|Firefox|413|42.38612288668109
9141142839|Marketing Agency|Canada|Chrome|1460|120.77441541679836
3131216785|health care|US|Chrome|1278|106.80910149055313
2499449170|healthcare|United States|Chrome|1252|100.12910149055313
5129722652|mktg agency|Pakistan|Chrome|829|63.18437912434101
9587225467|software|United States|Chrome|7652|118.68561646129646
3184599326|software|India|Firefox|868|36.564379124341
1646546586|health care|USA|Chrome|803|106.044379124341
8033938066|NULL|USA|Firefox|474|76.1961228866811
2622668784|healthcare|France|IE|2018|47.56895272798371
8646823604|N/A|USA|Chrome|292|75.08147180559946
5223224230|unk|US|Chrome|5449|100.49204510175204
1451983769|Marketing Agency|Canada|Safari|656|109.4429436111989
3139784261|unk|India|Safari|618|19.162943611198905
4478306604|healthcare|Spain|Chrome|237|33.72147180559945
0040938866|mktg agency|CA|Chrome|7081|127.53518938456111
1838304985|software|US|IE|284|87.41147180559946
7528052128|mktg agency|England|IE|5011|88.41096538021482
8422549461|mktg agency|United States|Safari|1067|122.95759469228055
8470314644|healthcare|CA|IE|649|82.9529436111989
2974944502|NULL|France|Chrome|1040|21.21759469228055
8084605824|marketing agency|United Kingdom|Chrome|5069|92.57096538021483
2542326602|n/a|Esp|Chrome|4473|35.5649421592915
2085935975|unknown|United Kingdom|Chrome|674|22.872943611198906
0538036229|Marketing Agency|USA|Firefox|202|114.84147180559945
6838464977|marketing agency|CA|Chrome|1446|112.90441541679836
5012398487|healthcare|UK|Safari|1410|51.10441541679836
1218262909|marketing agency|Canada|Chrome|5057|129.2809653802148
7185000427|health care|India|Chrome|472|32.9761228866811
8799204752|N/A|Spain|IE|1628|28.312245773362196
7549465438|N/A|USA|Chrome|1250|79.87910149055313
0726267487|marketing agency|United States|Chrome|1290|129.05910149055313
0010897828|Marketing Agency|USA|Chrome|34|105.76
8265833113|Marketing Agency|Greece|Safari|820|65.184379124341
8229908267|mktg agency|US|Firefox|806|127.74437912434101
9597530981|unk|England|Safari|270|14.421471805599452
8313204666|healthcare|US|Chrome|426|99.94612288668111
8036523653|n/a|India|Firefox|211|11.731471805599453
4526710236|unknown|France|Firefox|685|14.482943611198905
3234932389|healthcare|USA|Safari|16279|125.73719247264253
1432937092|healthcare|America|Safari|864|104.654379124341
8634895548|marketing agency|Greece|Chrome|293|57.14147180559945
1350520072|Marketing Agency|CA|Safari|291|106.85147180559946
3791686999|n/a|Greece|IE|1204|24.90910149055313
4270260934|n/a|UK|Chrome|1477|26.944415416798357
5769923145|marketing agency|US|Chrome|1033|125.44759469228055
8030569918|healthcare|USA|Safari|875|98.784379124341
1734551857|unknown|Esp|Chrome|815|24.644379124341004
6639761375|marketing agency|Spain|Chrome|1235|74.21910149055313
1796410983|n/a|Canada|Chrome|241|55.54147180559945
7950942108|mktg agency|GB|Chrome|887|68.764379124341
5720999648|marketing agency|CA|Safari|1270|119.43910149055313
3197583435|healthcare|Canada|IE|671|81.5729436111989
1767343424|unknown|Spain|Chrome|1216|23.15910149055313
6787240951|unknown|Spain|Safari|881|19.824379124341004
1368204112|Marketing Agency|United States|Safari|1833|131.83585092994048
5538229389|Marketing Agency|Canada|Chrome|2415|121.99949357461536
1129019729|mktg agency|Canada|Safari|1626|121.11224577336219
8343332299|Marketing Agency|Canada|Safari|1240|110.50910149055312
9641753867|N/A|USA|Chrome|1500|81.75441541679837
3072401080|Marketing Agency|CA|IE|609|106.7529436111989
6340534523|healthcare|Canada|Chrome|803|83.374379124341
2505047738|mktg agency|Greece|Chrome|234|60.79147180559945
6793501921|unknown|CA|Safari|3055|75.67588722239782
0235325133|software|UK|Chrome|297|37.591471805599454
7363170284|software|Canada|Firefox|209|71.84147180559945
5071367589|software|US|Safari|1695|101.0422457733622
9495055116|n/a|USA|Chrome|1632|85.0722457733622
6511895539|n/a|Canada|Chrome|1038|70.61759469228055
4432143280|mktg agency|USA|Safari|890|122.46437912434101
9826187819|NULL|Pakistan|IE|1437|24.564415416798358
5440594939|software|Pakistan|Safari|861|42.004379124341
3516002039|n/a|United States|Firefox|2221|86.23906649788
1042249934|software|Canada|Chrome|5010|100.07096538021482
2464930322|n/a|Canada|IE|1220|67.70910149055314
1233951269|marketing agency|US|Chrome|4082|139.61522437723423
9094060509|N/A|Spain|Chrome|1605|29.352245773362196
9885073820|mktg agency|United States|Safari|1828|133.42585092994045
3894842857|NULL|US|Firefox|498|80.7461228866811
3808170681|Marketing Agency|UK|IE|6635|87.55360524616162
7319475729|n/a|USA|Chrome|477|72.9061228866811
5294717841|unk|UK|Firefox|9664|48.41820298110626
7364401555|mktg agency|UK|Chrome|888|72.394379124341
9823561027|software|Canada|Chrome|672|82.5029436111989
9134967958|N/A|USA|Safari|4697|99.00053830347946
1690807124|unknown|Esp|Safari|412|14.726122886681098
8042031849|mktg agency|USA|Firefox|480|117.8961228866811
2160441015|unk|US|IE|415|76.0361228866811
2498610171|software|France|Chrome|648|40.78294361119891
8585897706|n/a|America|Safari|1045|86.42759469228055
6096432950|health care|CA|IE|407|81.91612288668111
3499991425|health care|UK|Chrome|7427|62.11586159726386
7733301803|healthcare|USA|Chrome|4887|113.77875824868201
3732736728|software|CA|Chrome|2040|94.25895272798371
3895992178|software|Canada|Chrome|1284|90.91910149055315
9111601274|N/A|Canada|Chrome|266|52.72147180559945
6421763429|marketing agency|USA|IE|6842|140.80348061489414
9011838844|unk|United States|Chrome|3435|98.60371757896165
3366940125|N/A|CA|Chrome|2438|71.80949357461536
9249616666|healthcare|USA|Safari|446|91.2961228866811
8689388207|unk|USA|Safari|2041|92.86895272798371
6391954362|healthcare|UK|Chrome|296|40.34147180559945
8346057319|unknown|India|Safari|2473|30.699493574615367
0879824875|N/A|USA|IE|657|78.0729436111989
9967099283|Marketing Agency|UK|Chrome|422|70.10612288668109
5078989832|health care|France|IE|632|39.772943611198905
2547864777|Marketing Agency|Canada|Chrome|1248|119.09910149055312
6974829781|NULL|Pakistan|Chrome|2245|28.17906649788
2020500491|mktg agency|United Kingdom|IE|3089|82.30588722239781
1915539410|mktg agency|USA|Chrome|1223|131.51910149055314
5423948945|unk|USA|Chrome|3254|94.91213344056216
9280888155|marketing agency|Spain|Chrome|3839|75.04732273553991
7349626166|unknown|Greece|Chrome|2217|30.849066497880003
5816568496|unk|CA|IE|1801|68.75585092994046
5531445101|health care|CA|IE|874|86.554379124341
8255440130|healthcare|CA|Safari|3861|97.04732273553991
1360136894|Marketing Agency|US|Chrome|615|121.4529436111989
1388451889|mktg agency|America|IE|222|112.01147180559946
4616766432|unk|United States|Chrome|2251|87.27906649788
5967185367|mktg agency|India|IE|439|57.2061228866811
3447975541|unk|United States|Safari|3032|89.61588722239782
1997165765|marketing agency|CA|Chrome|1223|112.57910149055314
8311240587|healthcare|United States|Chrome|1432|103.28441541679835
4238889109|health care|Canada|IE|296|75.82147180559946
9139580040|Marketing Agency|Spain|Chrome|855|67.184379124341
9916817337|marketing agency|CA|Chrome|696|108.6729436111989
5079720113|n/a|Canada|Firefox|602|66.2629436111989
4478234751|healthcare|UK|Chrome|2300|51.949066497880004
1784679498|marketing agency|USA|IE|1261|124.62910149055313
4229252617|Marketing Agency|Pakistan|Chrome|2418|75.91949357461536
3265846271|software|Canada|Chrome|1203|84.03910149055312
7357085278|n/a|Greece|Chrome|2497|26.599493574615366
8668928351|Marketing Agency|United Kingdom|Firefox|2856|82.4105020110221
9485939315|marketing agency|US|IE|496|118.8261228866811
4076722143|N/A|US|Safari|892|78.24437912434101
5074204409|software|Pakistan|IE|420|37.63612288668109
1429723604|unk|CA|Chrome|2299|77.41906649788001
5299860326|mktg agency|USA|Firefox|10695|144.93984046564276
6553248772|marketing agency|United Kingdom|Chrome|671|70.4429436111989
1051736172|healthcare|USA|Chrome|1876|103.81585092994047
5640915460|mktg agency|America|Firefox|690|120.6529436111989
7618790257|healthcare|CA|Chrome|207|76.71147180559946
4483464942|software|US|Chrome|4848|117.05875824868201
2157197563|n/a|US|Chrome|3210|94.93213344056215
0850667685|marketing agency|Spain|Chrome|2831|75.9005020110221
1285683681|Marketing Agency|England|Chrome|5437|84.78204510175203
7036755039|unk|United States|Safari|1675|83.4722457733622
3106213823|Marketing Agency|USA|IE|4477|136.8749421592915
2053926091|unk|CA|Chrome|7271|84.24917912644224
4730861529|NULL|France|Firefox|618|22.042943611198908
2174080590|NULL|United States|Chrome|1022|83.82759469228054
3506277719|healthcare|Canada|Firefox|2086|98.97895272798371
0257803033|Marketing Agency|US|Chrome|1006|130.57759469228054
2829799204|Marketing Agency|United States|Chrome|1402|134.26441541679836
3575122318|healthcare|Canada|Chrome|2074|98.55895272798371
7027348465|Marketing Agency|United Kingdom|Firefox|2887|83.17050201102211
2775840125|marketing agency|USA|IE|269|120.71147180559946
9187665229|mktg agency|France|IE|813|63.314379124341
6024586250|healthcare|UK|Firefox|461|37.056122886681095
2638798999|NULL|USA|Chrome|248|73.48147180559945
9792033578|Marketing Agency|America|Safari|1657|127.09224577336221
5042928038|marketing agency|Spain|Safari|811|70.05437912434101
2744494782|healthcare|CA|Chrome|2819|101.2205020110221
6699519520|marketing agency|CA|IE|1221|111.47910149055312
7056927570|healthcare|USA|Chrome|1834|106.13585092994046
0238346405|marketing agency|Greece|Chrome|1254|65.83910149055313
5629351246|health care|Spain|IE|1411|43.02441541679836
9408625535|software|United States|Chrome|495|90.3361228866811
8636446568|healthcare|USA|Chrome|3647|116.39438979166441
0561627243|unk|Canada|IE|668|61.88294361119891
7998176973|Marketing Agency|CA|Firefox|4613|131.73053830347945
9767578244|mktg agency|America|Chrome|1073|132.01759469228054
7297840150|Marketing Agency|USA|Chrome|5057|140.24096538021482
7270049660|software|France|Chrome|679|38.2429436111989
1204537188|n/a|America|IE|287|68.30147180559945
6809089300|healthcare|England|Chrome|423|37.5461228866811
3779223905|mktg agency|Spain|Chrome|2410|78.11949357461536
5961359110|Marketing Agency|France|Chrome|2262|73.08906649788
3734427816|NULL|Canada|IE|9831|88.23023005428146
6850349760|N/A|Spain|Chrome|1085|19.66759469228055
5558427905|healthcare|USA|Chrome|2885|113.0705020110221
6629235304|health care|America|Chrome|10865|129.6433318523247
4449845169|mktg agency|England|Chrome|1448|72.71441541679836
5807638457|software|America|Firefox|888|99.114379124341
5145972314|mktg agency|Spain|Chrome|3693|77.0743897916644
1585284997|healthcare|CA|Chrome|3086|96.15588722239782
2839385908|n/a|America|Safari|6295|98.84735902799727
6488422288|Marketing Agency|UK|Firefox|4255|86.32042453358315
0599453644|healthcare|USA|Firefox|2485|111.43949357461537
1261714497|marketing agency|Greece|Chrome|271|60.021471805599454
6798439556|N/A|Canada|Chrome|13223|94.01692619390965
8607506561|marketing agency|Greece|Chrome|1080|72.37759469228055
0629555959|Marketing Agency|Greece|IE|1234|68.33910149055313
6945454642|healthcare|Esp|IE|1407|49.17441541679836
7533085966|marketing agency|America|IE|9258|144.1414760171006
5077897074|mktg agency|Greece|Chrome|285|56.84147180559945
4924971677|marketing agency|USA|Chrome|899|124.704379124341
6762114149|unknown|USA|IE|687|83.7029436111989
6122843490|mktg agency|CA|IE|1087|112.06759469228055
3041742709|marketing agency|Pakistan|IE|875|65.05437912434101
1410567304|n/a|GB|Chrome|1035|26.41759469228055
0478333469|unk|United States|Chrome|857|82.344379124341
1710760071|mktg agency|CA|Safari|1470|116.70441541679835
2282077961|Marketing Agency|Esp|Chrome|3487|83.73371757896165
2053848357|Marketing Agency|CA|Firefox|3077|122.51588722239782
5418045298|marketing agency|USA|Chrome|4885|140.91875824868202
